transaction_date,value_date,description,reference,debit,credit,balance
2023-03-18,2023-03-18,Project payment - Customer_0061,REF46337551,0.0,118.06,53940.98
2023-03-18,2023-03-18,Payment from Customer_0039,REF87159237,0.0,171.41,54112.39
2023-03-18,2023-03-18,Service payment - Customer_0080,REF60619966,0.0,43.59,54155.98
2023-03-18,2023-03-18,Payment from Customer_0088,REF98965542,0.0,68.96,54224.94
2023-03-18,2023-03-18,Invoice payment - Customer_0035,REF46884826,0.0,113.75,54338.69
2023-03-18,2023-03-18,Payment from Customer_0057,REF77031400,0.0,129.63,54468.32
2023-03-18,2023-03-18,Project payment - Customer_0016,REF42353864,0.0,32.39,54500.71
2023-03-18,2023-03-18,Payment from Customer_0099,REF37035385,0.0,41.54,54542.25
2023-03-18,2023-03-18,Service payment - Customer_0026,REF26672212,0.0,136.02,54678.27
2023-03-18,2023-03-18,Invoice payment - Customer_0044,REF57725363,0.0,32.45,54710.72
2023-03-19,2023-03-19,Payment from Customer_0081,REF65303490,0.0,119.57,54830.29
2023-03-19,2023-03-19,Invoice payment - Customer_0000,REF12472212,0.0,52.47,54882.76
2023-03-19,2023-03-19,Project payment - Customer_0017,REF93034362,0.0,66.31,54949.07
2023-03-19,2023-03-19,Payment from Customer_0072,REF68796199,0.0,134.71,55083.78
2023-03-19,2023-03-19,Service payment - Customer_0008,REF65500671,0.0,56.17,55139.95
2023-03-19,2023-03-19,Payment from Customer_0012,REF93186269,0.0,75.02,55214.97
2023-03-19,2023-03-19,Payment from Customer_0047,REF23142621,0.0,132.12,55347.09
2023-03-19,2023-03-19,Service payment - Customer_0040,REF30778356,0.0,36.67,55383.76
2023-03-20,2023-03-20,Payment from Customer_0036,REF58953770,0.0,64.22,55447.98
2023-03-20,2023-03-20,Payment from Customer_0039,REF27361252,0.0,145.88,55593.86
2023-03-20,2023-03-20,Invoice payment - Customer_0046,REF12067869,0.0,136.84,55730.7
2023-03-20,2023-03-20,Project payment - Customer_0097,REF96338610,0.0,72.07,55802.77
2023-03-20,2023-03-20,Project payment - Customer_0098,REF79676502,0.0,32.8,55835.57
2023-03-20,2023-03-20,Payment from Customer_0071,REF39650922,0.0,36.45,55872.02
2023-03-20,2023-03-20,Service payment - Customer_0085,REF28069348,0.0,113.16,55985.18
2023-03-20,2023-03-20,Invoice payment - Customer_0099,REF72891134,0.0,49.56,56034.74
2023-03-20,2023-03-20,Service payment - Customer_0023,REF78913492,0.0,114.2,56148.94
2023-03-21,2023-03-21,Service payment - Customer_0001,REF37378341,0.0,77.06,56226.0
2023-03-21,2023-03-21,Payment from Customer_0063,REF30899233,0.0,72.78,56298.78
2023-03-21,2023-03-21,Payment from Customer_0045,REF38593749,0.0,83.15,56381.93
2023-03-21,2023-03-21,Project payment - Customer_0049,REF42106300,0.0,114.99,56496.92
2023-03-21,2023-03-21,Service payment - Customer_0005,REF22519156,0.0,29.09,56526.01
2023-03-21,2023-03-21,Project payment - Customer_0035,REF29817634,0.0,116.39,56642.4
2023-03-21,2023-03-21,Invoice payment - Customer_0040,REF59163634,0.0,40.05,56682.45
2023-03-21,2023-03-21,Project payment - Customer_0020,REF98162197,0.0,119.4,56801.85
2023-03-21,2023-03-21,Invoice payment - Customer_0058,REF27299567,0.0,53.68,56855.53
2023-03-21,2023-03-21,Service payment - Customer_0056,REF62293678,0.0,23.79,56879.32
2023-03-22,2023-03-22,Utility bill payment,REF45082953,153.65,0.0,56725.67
2023-03-22,2023-03-22,Invoice payment - Customer_0084,REF50861576,0.0,87.07,56812.74
2023-03-22,2023-03-22,Payment from Customer_0075,REF71256938,0.0,119.69,56932.43
2023-03-22,2023-03-22,Pos Systems expense,REF95054392,28.59,0.0,56903.84
2023-03-23,2023-03-23,Invoice payment - Customer_0026,REF16564431,0.0,132.9,57036.74
2023-03-23,2023-03-23,Invoice payment - Customer_0036,REF82140844,0.0,72.97,57109.71
2023-03-23,2023-03-23,Payment from Customer_0090,REF41147389,0.0,106.08,57215.79
2023-03-23,2023-03-23,Project payment - Customer_0046,REF56095024,0.0,120.27,57336.06
2023-03-23,2023-03-23,Service payment - Customer_0025,REF46603026,0.0,82.7,57418.76
2023-03-23,2023-03-23,Payment from Customer_0058,REF30758965,0.0,48.62,57467.38
2023-03-23,2023-03-23,Invoice payment - Customer_0020,REF55183604,0.0,133.92,57601.3
2023-03-23,2023-03-23,Service payment - Customer_0074,REF20222254,0.0,53.75,57655.05
2023-03-23,2023-03-23,Service payment - Customer_0028,REF18851769,0.0,81.23,57736.28
2023-03-23,2023-03-23,Invoice payment - Customer_0067,REF83931883,0.0,166.89,57903.17
2023-03-23,2023-03-23,Project payment - Customer_0035,REF78307985,0.0,113.11,58016.28
2023-03-23,2023-03-23,Invoice payment - Customer_0000,REF58754489,0.0,47.15,58063.43
2023-03-24,2023-03-24,Project payment - Customer_0035,REF15752276,0.0,112.55,58175.98
2023-03-24,2023-03-24,Invoice payment - Customer_0032,REF80077595,0.0,64.02,58240.0
2023-03-24,2023-03-24,Invoice payment - Customer_0087,REF93775125,0.0,61.84,58301.84
2023-03-24,2023-03-24,Payment from Customer_0015,REF27471497,0.0,148.66,58450.5
2023-03-24,2023-03-24,Service payment - Customer_0027,REF87879049,0.0,102.95,58553.45
2023-03-24,2023-03-24,Project payment - Customer_0021,REF79812250,0.0,65.31,58618.76
2023-03-24,2023-03-24,Project payment - Customer_0008,REF92529698,0.0,104.8,58723.56
2023-03-24,2023-03-24,Payment from Customer_0072,REF76321805,0.0,117.83,58841.39
2023-03-25,2023-03-25,Invoice payment - Customer_0030,REF70221947,0.0,36.91,58878.3
2023-03-25,2023-03-25,Payment from Customer_0036,REF65553596,0.0,58.13,58936.43
2023-03-25,2023-03-25,Service payment - Customer_0073,REF29760346,0.0,120.79,59057.22
2023-03-25,2023-03-25,Invoice payment - Customer_0099,REF23103951,0.0,48.44,59105.66
2023-03-25,2023-03-25,Service payment - Customer_0017,REF52849277,0.0,59.89,59165.55
2023-03-25,2023-03-25,Payment from Customer_0082,REF56603468,0.0,143.73,59309.28
2023-03-26,2023-03-26,Payment from Customer_0058,REF33749280,0.0,62.14,59371.42
2023-03-26,2023-03-26,Project payment - Customer_0084,REF88622314,0.0,86.92,59458.34
2023-03-26,2023-03-26,Invoice payment - Customer_0088,REF94010423,0.0,117.76,59576.1
2023-03-26,2023-03-26,Service payment - Customer_0006,REF75371468,0.0,73.47,59649.57
2023-03-26,2023-03-26,Service payment - Customer_0041,REF96192588,0.0,101.86,59751.43
2023-03-26,2023-03-26,Project payment - Customer_0021,REF24211154,0.0,48.39,59799.82
2023-03-27,2023-03-27,Service payment - Customer_0049,REF42264880,0.0,77.46,59877.28
2023-03-27,2023-03-27,Invoice payment - Customer_0057,REF57313747,0.0,117.79,59995.07
2023-03-27,2023-03-27,Invoice payment - Customer_0025,REF18467597,0.0,87.81,60082.88
2023-03-27,2023-03-27,Payment from Customer_0009,REF98922771,0.0,77.53,60160.41
2023-03-27,2023-03-27,Project payment - Customer_0029,REF64941767,0.0,76.4,60236.81
2023-03-27,2023-03-27,Payment from Customer_0016,REF18526680,0.0,24.95,60261.76
2023-03-28,2023-03-28,Payment from Customer_0076,REF26456594,0.0,10.52,60272.28
2023-03-28,2023-03-28,Project payment - Customer_0046,REF30549682,0.0,141.77,60414.05
2023-03-28,2023-03-28,Invoice payment - Customer_0075,REF49030440,0.0,117.79,60531.84
2023-03-28,2023-03-28,Project payment - Customer_0023,REF98639487,0.0,89.33,60621.17
2023-03-28,2023-03-28,Invoice payment - Customer_0040,REF77338485,0.0,31.43,60652.6
2023-03-28,2023-03-28,Payment from Customer_0048,REF27536518,0.0,110.35,60762.95
2023-03-28,2023-03-28,Project payment - Customer_0045,REF13553701,0.0,108.81,60871.76
2023-03-28,2023-03-28,Payment from Customer_0099,REF69497432,0.0,49.98,60921.74
2023-03-28,2023-03-28,Invoice payment - Customer_0064,REF55023789,0.0,33.7,60955.44
2023-03-28,2023-03-28,Project payment - Customer_0011,REF70848062,0.0,84.71,61040.15
2023-03-28,2023-03-28,Project payment - Customer_0095,REF53067033,0.0,80.47,61120.62
2023-03-29,2023-03-29,Project payment - Customer_0006,REF58825636,0.0,92.24,61212.86
2023-03-29,2023-03-29,Invoice payment - Customer_0097,REF95073645,0.0,56.81,61269.67
2023-03-29,2023-03-29,Service payment - Customer_0032,REF45600985,0.0,91.57,61361.24
2023-03-29,2023-03-29,Invoice payment - Customer_0076,REF54278012,0.0,10.31,61371.55
2023-03-29,2023-03-29,Project payment - Customer_0009,REF73117481,0.0,57.76,61429.31
2023-03-29,2023-03-29,Project payment - Customer_0082,REF26806217,0.0,188.1,61617.41
2023-03-29,2023-03-29,Service payment - Customer_0096,REF73621218,0.0,83.79,61701.2
2023-03-29,2023-03-29,Invoice payment - Customer_0017,REF18043084,0.0,81.01,61782.21
2023-03-29,2023-03-29,Payment from Customer_0023,REF89450356,0.0,95.03,61877.24
2023-03-30,2023-03-30,Packaging Shipping expense,REF35775560,253.81,0.0,61623.43
2023-03-30,2023-03-30,Invoice payment - Customer_0072,REF19147468,0.0,84.2,61707.63
2023-03-30,2023-03-30,Service payment - Customer_0097,REF25171745,0.0,34.97,61742.6
2023-03-30,2023-03-30,Payment from Customer_0034,REF43766179,0.0,81.86,61824.46
2023-03-30,2023-03-30,Service payment - Customer_0057,REF42273501,0.0,150.51,61974.97
2023-03-30,2023-03-30,Service payment - Customer_0028,REF66594949,0.0,98.3,62073.27
2023-03-30,2023-03-30,Project payment - Customer_0045,REF50699175,0.0,89.11,62162.38
2023-03-31,2023-03-31,Invoice payment - Customer_0059,REF61257593,0.0,72.88,62235.26
2023-03-31,2023-03-31,Service payment - Customer_0055,REF35741527,0.0,57.98,62293.24
2023-03-31,2023-03-31,Invoice payment - Customer_0074,REF34571201,0.0,66.94,62360.18
2023-03-31,2023-03-31,Project payment - Customer_0050,REF49441655,0.0,178.83,62539.01
2023-03-31,2023-03-31,Payment from Customer_0089,REF91404526,0.0,153.77,62692.78
2023-03-31,2023-03-31,Service payment - Customer_0086,REF48230044,0.0,105.15,62797.93
2023-03-31,2023-03-31,Invoice payment - Customer_0060,REF27959411,0.0,106.66,62904.59
2023-03-31,2023-03-31,Project payment - Customer_0048,REF15507769,0.0,75.67,62980.26
2023-03-31,2023-03-31,Service payment - Customer_0098,REF42157187,0.0,84.53,63064.79
2023-03-31,2023-03-31,Service payment - Customer_0091,REF52607724,0.0,122.5,63187.29
2023-03-31,2023-03-31,Project payment - Customer_0046,REF33683102,0.0,154.36,63341.65
2023-03-31,2023-03-31,Service payment - Customer_0001,REF40485373,0.0,61.79,63403.44
2023-03-31,2023-03-31,Project payment - Customer_0099,REF55250885,0.0,38.92,63442.36
2023-04-01,2023-04-01,Project payment - Customer_0012,REF83830149,0.0,58.09,63500.45
2023-04-01,2023-04-01,Service payment - Customer_0066,REF47717997,0.0,67.56,63568.01
2023-04-01,2023-04-01,Service payment - Customer_0073,REF94820916,0.0,157.17,63725.18
2023-04-01,2023-04-01,Payment from Customer_0027,REF15198024,0.0,82.58,63807.76
2023-04-01,2023-04-01,Service payment - Customer_0064,REF32093442,0.0,40.57,63848.33
2023-04-01,2023-04-01,Monthly office rent,REF22047003,1191.26,0.0,62657.07
2023-04-01,2023-04-01,Project payment - Customer_0057,REF50677123,0.0,137.82,62794.89
2023-04-01,2023-04-01,Payment from Customer_0001,REF13955327,0.0,78.14,62873.03
2023-04-01,2023-04-01,Invoice payment - Customer_0097,REF55806528,0.0,65.23,62938.26
2023-04-01,2023-04-01,Project payment - Customer_0004,REF19372878,0.0,50.24,62988.5
2023-04-01,2023-04-01,Invoice payment - Customer_0038,REF35831261,0.0,58.59,63047.09
2023-04-02,2023-04-02,Service payment - Customer_0079,REF96481441,0.0,68.81,63115.9
2023-04-02,2023-04-02,Service payment - Customer_0077,REF10345588,0.0,98.69,63214.59
2023-04-02,2023-04-02,Payment from Customer_0020,REF35930803,0.0,93.37,63307.96
2023-04-02,2023-04-02,Payment from Customer_0059,REF15868175,0.0,71.6,63379.56
2023-04-02,2023-04-02,Payment from Customer_0012,REF97610420,0.0,69.44,63449.0
2023-04-02,2023-04-02,Payment from Customer_0084,REF77826222,0.0,89.64,63538.64
2023-04-02,2023-04-02,Project payment - Customer_0058,REF82201957,0.0,54.46,63593.1
2023-04-02,2023-04-02,Service payment - Customer_0013,REF13806554,0.0,76.39,63669.49
2023-04-03,2023-04-03,Invoice payment - Customer_0090,REF71450388,0.0,84.37,63753.86
2023-04-03,2023-04-03,Service payment - Customer_0078,REF87686892,0.0,122.73,63876.59
2023-04-03,2023-04-03,Project payment - Customer_0045,REF95579597,0.0,97.31,63973.9
2023-04-03,2023-04-03,Project payment - Customer_0011,REF72187058,0.0,89.8,64063.7
2023-04-03,2023-04-03,Invoice payment - Customer_0082,REF90611828,0.0,200.73,64264.43
2023-04-03,2023-04-03,Invoice payment - Customer_0089,REF48318034,0.0,134.21,64398.64
2023-04-03,2023-04-03,Invoice payment - Customer_0033,REF52667660,0.0,60.07,64458.71
2023-04-03,2023-04-03,Payment from Customer_0096,REF27447911,0.0,81.48,64540.19
2023-04-03,2023-04-03,Service payment - Customer_0002,REF84063897,0.0,84.8,64624.99
2023-04-03,2023-04-03,Project payment - Customer_0074,REF80174125,0.0,61.02,64686.01
2023-04-04,2023-04-04,Project payment - Customer_0010,REF28116713,0.0,80.13,64766.14
2023-04-04,2023-04-04,Project payment - Customer_0090,REF29277589,0.0,100.6,64866.74
2023-04-04,2023-04-04,Project payment - Customer_0037,REF20925741,0.0,131.27,64998.01
2023-04-04,2023-04-04,Project payment - Customer_0001,REF72966509,0.0,61.06,65059.07
2023-04-04,2023-04-04,Project payment - Customer_0060,REF74688140,0.0,90.1,65149.17
2023-04-04,2023-04-04,Project payment - Customer_0047,REF22078774,0.0,97.23,65246.4
2023-04-04,2023-04-04,Invoice payment - Customer_0070,REF80933991,0.0,59.61,65306.01
2023-04-04,2023-04-04,Project payment - Customer_0053,REF90915860,0.0,144.51,65450.52
2023-04-04,2023-04-04,Payment from Customer_0004,REF30306552,0.0,53.59,65504.11
2023-04-04,2023-04-04,Project payment - Customer_0052,REF44462701,0.0,39.8,65543.91
2023-04-04,2023-04-04,Invoice payment - Customer_0000,REF88466902,0.0,43.42,65587.33
2023-04-05,2023-04-05,Service payment - Customer_0080,REF27379747,0.0,47.84,65635.17
2023-04-05,2023-04-05,Service payment - Customer_0058,REF26002692,0.0,41.98,65677.15
2023-04-05,2023-04-05,Service payment - Customer_0020,REF89534801,0.0,132.06,65809.21
2023-04-05,2023-04-05,Payment from Customer_0093,REF65735798,0.0,118.82,65928.03
2023-04-05,2023-04-05,Service payment - Customer_0043,REF87167993,0.0,146.17,66074.2
2023-04-06,2023-04-06,Invoice payment - Customer_0000,REF11745646,0.0,39.09,66113.29
2023-04-06,2023-04-06,Payment from Customer_0072,REF53450057,0.0,89.76,66203.05
2023-04-06,2023-04-06,Payment from Customer_0064,REF18427256,0.0,31.69,66234.74
2023-04-06,2023-04-06,Service payment - Customer_0075,REF82657148,0.0,104.09,66338.83
2023-04-06,2023-04-06,Payment from Customer_0015,REF49329404,0.0,132.35,66471.18
2023-04-06,2023-04-06,Invoice payment - Customer_0089,REF80828785,0.0,151.83,66623.01
2023-04-06,2023-04-06,Project payment - Customer_0004,REF18365444,0.0,55.58,66678.59
2023-04-06,2023-04-06,Inventory purchase,REF58340079,5001.14,0.0,61677.45
2023-04-07,2023-04-07,Invoice payment - Customer_0024,REF72617643,0.0,79.55,61757.0
2023-04-07,2023-04-07,Service payment - Customer_0051,REF51456902,0.0,66.2,61823.2
2023-04-07,2023-04-07,Payment from Customer_0076,REF22699265,0.0,10.07,61833.27
2023-04-07,2023-04-07,Project payment - Customer_0068,REF74350299,0.0,35.08,61868.35
2023-04-07,2023-04-07,Payment from Customer_0092,REF61594673,0.0,75.55,61943.9
2023-04-07,2023-04-07,Project payment - Customer_0098,REF81554036,0.0,74.98,62018.88
2023-04-07,2023-04-07,Payment from Customer_0027,REF20660350,0.0,88.19,62107.07
2023-04-07,2023-04-07,Service payment - Customer_0037,REF24452666,0.0,165.39,62272.46
2023-04-07,2023-04-07,Payment from Customer_0093,REF63490437,0.0,70.55,62343.01
2023-04-07,2023-04-07,Service payment - Customer_0082,REF84419612,0.0,172.72,62515.73
2023-04-08,2023-04-08,Payment from Customer_0035,REF97178022,0.0,133.98,62649.71
2023-04-08,2023-04-08,Invoice payment - Customer_0066,REF26415114,0.0,50.11,62699.82
2023-04-08,2023-04-08,Payment from Customer_0059,REF75523007,0.0,86.59,62786.41
2023-04-08,2023-04-08,Service payment - Customer_0063,REF88130133,0.0,74.72,62861.13
2023-04-08,2023-04-08,Project payment - Customer_0096,REF38122527,0.0,103.09,62964.22
2023-04-08,2023-04-08,Project payment - Customer_0046,REF57460044,0.0,149.89,63114.11
2023-04-08,2023-04-08,Payment from Customer_0078,REF63501061,0.0,97.23,63211.34
2023-04-08,2023-04-08,Project payment - Customer_0061,REF66351683,0.0,94.53,63305.87
2023-04-08,2023-04-08,Project payment - Customer_0049,REF81373789,0.0,103.02,63408.89
2023-04-09,2023-04-09,Invoice payment - Customer_0058,REF54543073,0.0,47.96,63456.85
2023-04-09,2023-04-09,Payment from Customer_0024,REF40984762,0.0,95.54,63552.39
2023-04-09,2023-04-09,Project payment - Customer_0071,REF44212014,0.0,48.84,63601.23
2023-04-09,2023-04-09,Service payment - Customer_0039,REF61098202,0.0,141.78,63743.01
2023-04-09,2023-04-09,Project payment - Customer_0023,REF88244511,0.0,113.61,63856.62
2023-04-09,2023-04-09,Payment from Customer_0051,REF56740179,0.0,64.89,63921.51
2023-04-09,2023-04-09,Service payment - Customer_0014,REF83340168,0.0,91.88,64013.39
2023-04-09,2023-04-09,Payment from Customer_0063,REF31111386,0.0,53.52,64066.91
2023-04-09,2023-04-09,Payment from Customer_0076,REF37218370,0.0,10.0,64076.91
2023-04-10,2023-04-10,Project payment - Customer_0008,REF52912332,0.0,125.29,64202.2
2023-04-10,2023-04-10,Project payment - Customer_0066,REF65323556,0.0,61.81,64264.01
2023-04-10,2023-04-10,Payment from Customer_0076,REF26037307,0.0,10.0,64274.01
2023-04-10,2023-04-10,Payment from Customer_0020,REF96344664,0.0,130.41,64404.42
2023-04-10,2023-04-10,Project payment - Customer_0064,REF12932753,0.0,38.9,64443.32
2023-04-10,2023-04-10,Invoice payment - Customer_0055,REF64915055,0.0,71.04,64514.36
2023-04-11,2023-04-11,Service payment - Customer_0039,REF78422087,0.0,108.02,64622.38
2023-04-11,2023-04-11,Project payment - Customer_0045,REF50485109,0.0,77.48,64699.86
2023-04-11,2023-04-11,Payment from Customer_0074,REF27632938,0.0,48.27,64748.13
2023-04-11,2023-04-11,Payment from Customer_0000,REF32967331,0.0,35.31,64783.44
2023-04-11,2023-04-11,Invoice payment - Customer_0056,REF20894758,0.0,24.54,64807.98
2023-04-11,2023-04-11,Service payment - Customer_0012,REF80436467,0.0,57.88,64865.86
2023-04-11,2023-04-11,Payment from Customer_0051,REF95906273,0.0,84.27,64950.13
2023-04-11,2023-04-11,Service payment - Customer_0076,REF68889535,0.0,10.79,64960.92
2023-04-11,2023-04-11,Invoice payment - Customer_0090,REF62391051,0.0,94.75,65055.67
2023-04-12,2023-04-12,Invoice payment - Customer_0089,REF25607851,0.0,125.14,65180.81
2023-04-12,2023-04-12,Payment from Customer_0091,REF73746475,0.0,177.47,65358.28
2023-04-12,2023-04-12,Service payment - Customer_0080,REF62878588,0.0,36.77,65395.05
2023-04-12,2023-04-12,Service payment - Customer_0021,REF65005552,0.0,66.18,65461.23
2023-04-12,2023-04-12,Service payment - Customer_0083,REF20164059,0.0,57.85,65519.08
2023-04-12,2023-04-12,Invoice payment - Customer_0070,REF49141057,0.0,41.17,65560.25
2023-04-13,2023-04-13,Payment from Customer_0008,REF21572858,0.0,102.19,65662.44
2023-04-13,2023-04-13,Project payment - Customer_0048,REF32294131,0.0,84.91,65747.35
2023-04-13,2023-04-13,Invoice payment - Customer_0033,REF44704810,0.0,85.42,65832.77
2023-04-13,2023-04-13,Project payment - Customer_0099,REF82197845,0.0,51.67,65884.44
2023-04-13,2023-04-13,Project payment - Customer_0055,REF59512545,0.0,47.66,65932.1
2023-04-13,2023-04-13,Service payment - Customer_0036,REF68322899,0.0,63.43,65995.53
2023-04-13,2023-04-13,Project payment - Customer_0037,REF56693036,0.0,124.03,66119.56
2023-04-13,2023-04-13,Service payment - Customer_0057,REF76923570,0.0,114.9,66234.46
2023-04-13,2023-04-13,Project payment - Customer_0020,REF42822988,0.0,114.28,66348.74
