transaction_date,value_date,description,reference,debit,credit,balance
2023-11-15,2023-11-15,"Service payment - Rhodes, Schmidt and Benitez",REF33489439,0.0,1016.02,220301.1
2023-11-15,2023-11-15,"Payment from Fuentes, Stephens and Lee",REF95825234,0.0,630.57,220931.67
2023-11-15,2023-11-15,Invoice payment - Thomas-Smith,REF34788413,0.0,552.27,221483.94
2023-11-15,2023-11-15,Payment from Schmidt-Moran,REF76469323,0.0,579.71,222063.65
2023-11-15,2023-11-15,Business insurance premium,REF97997795,155.52,0.0,221908.13
2023-11-21,2023-11-21,Professional software license,REF22648048,221.9,0.0,221686.23
2023-11-27,2023-11-27,Coworking space rental,REF87504548,211.03,0.0,221475.2
2023-11-30,2023-11-30,Equipment purchase,REF47496245,124.41,0.0,221350.79
2023-12-05,2023-12-05,Business meal,REF70939812,329.72,0.0,221021.07
2023-12-11,2023-12-11,Training/conference,REF87202711,220.33,0.0,220800.74
2023-12-13,2023-12-13,Equipment purchase,REF34257989,100.58,0.0,220700.16
2023-12-15,2023-12-15,Invoice payment - Thomas-Smith,REF98406731,0.0,408.77,221108.93
2023-12-15,2023-12-15,Service payment - Neal-Lopez,REF41742172,0.0,469.19,221578.12
2023-12-15,2023-12-15,"Invoice payment - Rhodes, Schmidt and Benitez",REF85497234,0.0,956.81,222534.93
2023-12-15,2023-12-15,Project payment - Schmidt-Moran,REF18330766,0.0,615.45,223150.38
2023-12-15,2023-12-15,Training/conference,REF67373107,242.61,0.0,222907.77
2023-12-15,2023-12-15,Invoice payment - Rhodes-Jefferson,REF44626683,0.0,506.23,223414.0
2023-12-15,2023-12-15,Service payment - Ayala-French,REF89234137,0.0,307.94,223721.94
2023-12-15,2023-12-15,"Payment from Nguyen, Palmer and Gonzalez",REF19136601,0.0,497.29,224219.23
2023-12-15,2023-12-15,"Service payment - Fuentes, Stephens and Lee",REF16034021,0.0,453.5,224672.73
2023-12-15,2023-12-15,Business insurance premium,REF87880304,130.51,0.0,224542.22
2023-12-17,2023-12-17,Business meal,REF34038423,384.53,0.0,224157.69
2023-12-18,2023-12-18,Business meal,REF54153288,149.02,0.0,224008.67
2023-12-19,2023-12-19,Business travel,REF65151965,266.41,0.0,223742.26
2023-12-21,2023-12-21,Professional software license,REF12763514,174.77,0.0,223567.49
2023-12-28,2023-12-28,Coworking space rental,REF83131667,273.23,0.0,223294.26
2023-12-30,2023-12-30,Business travel,REF74481562,295.78,0.0,222998.48
2024-01-04,2024-01-04,Business travel,REF69703357,664.01,0.0,222334.47
2024-01-07,2024-01-07,Business meal,REF80339498,198.9,0.0,222135.57
2024-01-13,2024-01-13,Marketing expenses,REF47243769,391.4,0.0,221744.17
2024-01-15,2024-01-15,"Project payment - Rhodes, Schmidt and Benitez",REF47514710,0.0,1012.69,222756.86
2024-01-15,2024-01-15,"Project payment - Nguyen, Palmer and Gonzalez",REF11364042,0.0,598.87,223355.73
2024-01-15,2024-01-15,Project payment - Ayala-French,REF35317661,0.0,429.48,223785.21
2024-01-15,2024-01-15,Business insurance premium,REF86779892,165.64,0.0,223619.57
2024-01-15,2024-01-15,Invoice payment - Schmidt-Moran,REF16153704,0.0,717.08,224336.65
2024-01-15,2024-01-15,Project payment - Neal-Lopez,REF79620883,0.0,557.72,224894.37
2024-01-15,2024-01-15,"Payment from Fuentes, Stephens and Lee",REF75481743,0.0,625.13,225519.5
2024-01-15,2024-01-15,Project payment - Thomas-Smith,REF41764813,0.0,488.47,226007.97
2024-01-15,2024-01-15,Payment from Rhodes-Jefferson,REF60190132,0.0,551.84,226559.81
2024-01-21,2024-01-21,Professional software license,REF84143414,249.25,0.0,226310.56
2024-01-23,2024-01-23,Training/conference,REF76915438,162.46,0.0,226148.1
2024-01-23,2024-01-23,Business travel,REF60342919,511.26,0.0,225636.84
2024-01-27,2024-01-27,Marketing expenses,REF70661201,540.39,0.0,225096.45
2024-01-30,2024-01-30,Equipment purchase,REF13405348,173.12,0.0,224923.33
2024-02-03,2024-02-03,Marketing expenses,REF31882673,281.85,0.0,224641.48
2024-02-10,2024-02-10,Business travel,REF42058310,385.01,0.0,224256.47
2024-02-10,2024-02-10,Business meal,REF69310359,299.45,0.0,223957.02
2024-02-12,2024-02-12,Business travel,REF93192647,572.64,0.0,223384.38
2024-02-13,2024-02-13,Business travel,REF88471736,304.4,0.0,223079.98
2024-02-15,2024-02-15,Business insurance premium,REF10299316,153.53,0.0,222926.45
2024-02-15,2024-02-15,"Service payment - Fuentes, Stephens and Lee",REF24043565,0.0,544.58,223471.03
2024-02-15,2024-02-15,"Invoice payment - Nguyen, Palmer and Gonzalez",REF69348728,0.0,738.19,224209.22
2024-02-15,2024-02-15,Service payment - Thomas-Smith,REF76213644,0.0,362.19,224571.41
2024-02-15,2024-02-15,Project payment - Ayala-French,REF47881121,0.0,339.41,224910.82
2024-02-15,2024-02-15,Invoice payment - Neal-Lopez,REF75602952,0.0,588.1,225498.92
2024-02-15,2024-02-15,Invoice payment - Schmidt-Moran,REF76290678,0.0,811.13,226310.05
2024-02-15,2024-02-15,Service payment - Rhodes-Jefferson,REF75482933,0.0,533.46,226843.51
2024-02-16,2024-02-16,Business travel,REF69657723,280.34,0.0,226563.17
2024-02-17,2024-02-17,Marketing expenses,REF24208880,250.05,0.0,226313.12
2024-02-21,2024-02-21,Professional software license,REF99855918,226.98,0.0,226086.14
2024-02-23,2024-02-23,Business travel,REF77370994,301.08,0.0,225785.06
2024-02-24,2024-02-24,Accounting expense,REF51284838,244.01,0.0,225541.05
2024-03-06,2024-03-06,Marketing expenses,REF55211851,423.81,0.0,225117.24
2024-03-08,2024-03-08,Business travel,REF88678087,403.14,0.0,224714.1
2024-03-10,2024-03-10,Equipment purchase,REF31269326,125.08,0.0,224589.02
2024-03-12,2024-03-12,Marketing expenses,REF45132713,159.37,0.0,224429.65
2024-03-15,2024-03-15,Service payment - Ayala-French,REF18774210,0.0,349.55,224779.2
2024-03-15,2024-03-15,Service payment - Neal-Lopez,REF71072785,0.0,583.03,225362.23
2024-03-15,2024-03-15,"Project payment - Rhodes, Schmidt and Benitez",REF69854144,0.0,943.34,226305.57
2024-03-15,2024-03-15,Project payment - Rhodes-Jefferson,REF66920408,0.0,534.02,226839.59
2024-03-15,2024-03-15,Payment from Schmidt-Moran,REF24327666,0.0,606.09,227445.68
2024-03-15,2024-03-15,"Project payment - Nguyen, Palmer and Gonzalez",REF65510193,0.0,611.27,228056.95
2024-03-15,2024-03-15,Project payment - Thomas-Smith,REF72355013,0.0,458.61,228515.56
2024-03-15,2024-03-15,"Payment from Fuentes, Stephens and Lee",REF26606142,0.0,471.85,228987.41
2024-03-15,2024-03-15,Business insurance premium,REF84381158,144.6,0.0,228842.81
2024-03-19,2024-03-19,Business meal,REF71010223,252.9,0.0,228589.91
2024-03-21,2024-03-21,Professional software license,REF17218317,202.53,0.0,228387.38
2024-03-27,2024-03-27,Business travel,REF51254107,248.52,0.0,228138.86
2024-03-30,2024-03-30,Equipment purchase,REF95143004,123.37,0.0,228015.49
2024-04-02,2024-04-02,Equipment purchase,REF99459833,117.6,0.0,227897.89
2024-04-03,2024-04-03,Equipment purchase,REF62336559,123.85,0.0,227774.04
2024-04-08,2024-04-08,Marketing expenses,REF99880315,244.7,0.0,227529.34
2024-04-08,2024-04-08,Business meal,REF45964174,188.89,0.0,227340.45
2024-04-10,2024-04-10,Business meal,REF22933882,303.27,0.0,227037.18
2024-04-13,2024-04-13,Business travel,REF43278179,574.56,0.0,226462.62
2024-04-14,2024-04-14,Business meal,REF83937741,97.82,0.0,226364.8
2024-04-14,2024-04-14,Equipment purchase,REF31256878,207.48,0.0,226157.32
2024-04-15,2024-04-15,Project payment - Rhodes-Jefferson,REF43730929,0.0,616.61,226773.93
2024-04-15,2024-04-15,"Project payment - Nguyen, Palmer and Gonzalez",REF78065054,0.0,743.58,227517.51
2024-04-15,2024-04-15,Business insurance premium,REF18368292,138.22,0.0,227379.29
2024-04-15,2024-04-15,"Service payment - Rhodes, Schmidt and Benitez",REF51121442,0.0,880.88,228260.17
2024-04-15,2024-04-15,Project payment - Schmidt-Moran,REF80036724,0.0,724.08,228984.25
2024-04-15,2024-04-15,Equipment purchase,REF53031609,252.83,0.0,228731.42
2024-04-15,2024-04-15,Invoice payment - Neal-Lopez,REF88495725,0.0,676.18,229407.6
2024-04-15,2024-04-15,"Project payment - Fuentes, Stephens and Lee",REF80159799,0.0,551.75,229959.35
2024-04-15,2024-04-15,Project payment - Ayala-French,REF37518383,0.0,289.1,230248.45
2024-04-17,2024-04-17,Business meal,REF54466371,339.74,0.0,229908.71
2024-04-20,2024-04-20,Accounting expense,REF45646822,118.08,0.0,229790.63
2024-04-21,2024-04-21,Professional software license,REF21903412,227.35,0.0,229563.28
2024-04-21,2024-04-21,Coworking space rental,REF61488930,261.16,0.0,229302.12
2024-04-27,2024-04-27,Marketing expenses,REF45828198,197.11,0.0,229105.01
2024-04-28,2024-04-28,Business travel,REF29933814,428.94,0.0,228676.07
2024-05-06,2024-05-06,Business travel,REF47258800,294.27,0.0,228381.8
2024-05-07,2024-05-07,Business travel,REF81297050,84.0,0.0,228297.8
2024-05-07,2024-05-07,Marketing expenses,REF40451874,191.35,0.0,228106.45
2024-05-08,2024-05-08,Training/conference,REF24659092,81.34,0.0,228025.11
2024-05-11,2024-05-11,Training/conference,REF69883908,262.56,0.0,227762.55
2024-05-12,2024-05-12,Marketing expenses,REF37353539,260.01,0.0,227502.54
2024-05-12,2024-05-12,Business meal,REF68767758,32.22,0.0,227470.32
2024-05-15,2024-05-15,Business insurance premium,REF78923059,138.92,0.0,227331.4
2024-05-15,2024-05-15,Payment from Neal-Lopez,REF27248050,0.0,347.45,227678.85
2024-05-15,2024-05-15,Project payment - Thomas-Smith,REF38884847,0.0,462.77,228141.62
2024-05-15,2024-05-15,Payment from Ayala-French,REF76601327,0.0,232.9,228374.52
2024-05-15,2024-05-15,Project payment - Rhodes-Jefferson,REF75819065,0.0,462.21,228836.73
2024-05-15,2024-05-15,"Payment from Nguyen, Palmer and Gonzalez",REF56648486,0.0,579.86,229416.59
2024-05-15,2024-05-15,Payment from Schmidt-Moran,REF82810517,0.0,603.94,230020.53
2024-05-15,2024-05-15,"Invoice payment - Rhodes, Schmidt and Benitez",REF79411513,0.0,504.42,230524.95
2024-05-21,2024-05-21,Professional software license,REF75990147,164.32,0.0,230360.63
2024-05-25,2024-05-25,Marketing expenses,REF45012580,429.85,0.0,229930.78
2024-06-02,2024-06-02,Business travel,REF79239679,164.85,0.0,229765.93
2024-06-03,2024-06-03,Accounting expense,REF70190665,207.05,0.0,229558.88
2024-06-03,2024-06-03,Business meal,REF24041275,142.7,0.0,229416.18
2024-06-10,2024-06-10,Equipment purchase,REF31421053,5.0,0.0,229411.18
2024-06-15,2024-06-15,Project payment - Thomas-Smith,REF51034432,0.0,340.73,229751.91
2024-06-15,2024-06-15,Invoice payment - Schmidt-Moran,REF57502100,0.0,523.31,230275.22
2024-06-15,2024-06-15,Business insurance premium,REF86571039,104.05,0.0,230171.17
2024-06-15,2024-06-15,"Payment from Fuentes, Stephens and Lee",REF36426824,0.0,426.68,230597.85
2024-06-15,2024-06-15,"Project payment - Nguyen, Palmer and Gonzalez",REF26892571,0.0,479.53,231077.38
2024-06-15,2024-06-15,Payment from Neal-Lopez,REF11548377,0.0,458.01,231535.39
2024-06-15,2024-06-15,Service payment - Rhodes-Jefferson,REF30756582,0.0,359.78,231895.17
2024-06-15,2024-06-15,Payment from Ayala-French,REF19393468,0.0,172.06,232067.23
2024-06-17,2024-06-17,Equipment purchase,REF48692252,126.13,0.0,231941.1
2024-06-21,2024-06-21,Professional software license,REF49041146,176.96,0.0,231764.14
2024-06-22,2024-06-22,Training/conference,REF91381565,67.12,0.0,231697.02
2024-06-22,2024-06-22,Business travel,REF66091787,445.72,0.0,231251.3
2024-06-26,2024-06-26,Business travel,REF17053443,517.01,0.0,230734.29
2024-07-02,2024-07-02,Business meal,REF21519315,227.52,0.0,230506.77
2024-07-05,2024-07-05,Accounting expense,REF18253469,119.17,0.0,230387.6
2024-07-09,2024-07-09,Business meal,REF26959419,152.68,0.0,230234.92
2024-07-10,2024-07-10,Business travel,REF99072068,351.27,0.0,229883.65
2024-07-12,2024-07-12,Business meal,REF48944107,140.2,0.0,229743.45
2024-07-13,2024-07-13,Accounting expense,REF23744447,84.17,0.0,229659.28
2024-07-15,2024-07-15,"Payment from Fuentes, Stephens and Lee",REF90642923,0.0,348.35,230007.63
2024-07-15,2024-07-15,Payment from Schmidt-Moran,REF75934032,0.0,433.29,230440.92
2024-07-15,2024-07-15,Invoice payment - Ayala-French,REF98873917,0.0,270.12,230711.04
2024-07-15,2024-07-15,Service payment - Thomas-Smith,REF95864388,0.0,251.93,230962.97
2024-07-15,2024-07-15,Invoice payment - Rhodes-Jefferson,REF97007745,0.0,379.34,231342.31
2024-07-15,2024-07-15,Payment from Neal-Lopez,REF58877749,0.0,333.26,231675.57
2024-07-15,2024-07-15,"Project payment - Rhodes, Schmidt and Benitez",REF19052994,0.0,635.01,232310.58
2024-07-15,2024-07-15,Business insurance premium,REF94908092,98.49,0.0,232212.09
2024-07-20,2024-07-20,Business travel,REF10556308,263.11,0.0,231948.98
2024-07-21,2024-07-21,Business travel,REF18532071,443.84,0.0,231505.14
2024-07-21,2024-07-21,Professional software license,REF35087827,134.76,0.0,231370.38
2024-07-22,2024-07-22,Coworking space rental,REF61636024,208.93,0.0,231161.45
2024-07-24,2024-07-24,Training/conference,REF92827543,214.91,0.0,230946.54
2024-08-04,2024-08-04,Marketing expenses,REF66217038,282.69,0.0,230663.85
2024-08-14,2024-08-14,Business travel,REF63288018,518.86,0.0,230144.99
2024-08-15,2024-08-15,"Project payment - Fuentes, Stephens and Lee",REF38242256,0.0,427.31,230572.3
2024-08-15,2024-08-15,Payment from Ayala-French,REF12528088,0.0,257.07,230829.37
2024-08-15,2024-08-15,Service payment - Schmidt-Moran,REF79071664,0.0,536.05,231365.42
2024-08-15,2024-08-15,Payment from Neal-Lopez,REF80048993,0.0,575.92,231941.34
2024-08-15,2024-08-15,"Service payment - Rhodes, Schmidt and Benitez",REF61252056,0.0,690.81,232632.15
2024-08-15,2024-08-15,Invoice payment - Thomas-Smith,REF12904687,0.0,496.36,233128.51
2024-08-15,2024-08-15,Service payment - Rhodes-Jefferson,REF71048495,0.0,508.22,233636.73
2024-08-15,2024-08-15,"Project payment - Nguyen, Palmer and Gonzalez",REF88652192,0.0,425.39,234062.12
2024-08-15,2024-08-15,Business insurance premium,REF82414210,112.34,0.0,233949.78
2013-08-21,2013-08-21,Coworking space rental,REF67304389,260.61,0.0,3853.07
2013-08-21,2013-08-21,Professional software license,REF30600021,163.52,0.0,3689.55
2013-08-23,2013-08-23,Business travel,REF99687067,303.8,0.0,3385.75
2013-08-25,2013-08-25,Marketing expenses,REF51945085,263.05,0.0,3122.7
2013-08-25,2013-08-25,Accounting expense,REF97904584,131.55,0.0,2991.15
2013-08-29,2013-08-29,Marketing expenses,REF17349991,195.75,0.0,2795.4
2013-08-29,2013-08-29,Business meal,REF49772442,254.8,0.0,2540.6
2013-08-30,2013-08-30,Accounting expense,REF54898378,92.2,0.0,2448.4
2013-08-30,2013-08-30,Coworking space rental,REF46226254,254.67,0.0,2193.73
2013-09-02,2013-09-02,Coworking space rental,REF78365736,392.23,0.0,1801.5
2013-09-05,2013-09-05,Training/conference,REF59209960,326.03,0.0,1475.47
2013-09-09,2013-09-09,Marketing expenses,REF89327650,296.71,0.0,1178.76
2013-09-14,2013-09-14,Marketing expenses,REF91601104,313.26,0.0,865.5
2013-09-15,2013-09-15,"Payment from Meyers, Thompson and Cobb",REF64778906,0.0,553.84,1419.34
2013-09-15,2013-09-15,Business insurance premium,REF18612984,171.79,0.0,1247.55
2013-09-15,2013-09-15,Service payment - Wilkins Ltd,REF74597310,0.0,784.15,2031.7
2013-09-15,2013-09-15,Project payment - Benton-Mcdonald,REF82459845,0.0,867.32,2899.02
2013-09-15,2013-09-15,Invoice payment - Green-Reed,REF42233337,0.0,809.67,3708.69
2013-09-15,2013-09-15,Service payment - Miller-Ruiz,REF52593863,0.0,692.78,4401.47
2013-09-15,2013-09-15,"Project payment - Davis, Coleman and Rice",REF52768422,0.0,337.56,4739.03
2013-09-15,2013-09-15,Project payment - Smith and Sons,REF52989871,0.0,1048.88,5787.91
2013-09-15,2013-09-15,"Payment from Parsons, Hamilton and Roberts",REF27085070,0.0,674.25,6462.16
2013-09-17,2013-09-17,Coworking space rental,REF37552671,389.98,0.0,6072.18
2013-09-21,2013-09-21,Professional software license,REF63209732,237.59,0.0,5834.59
2013-09-24,2013-09-24,Business travel,REF73545017,552.7,0.0,5281.89
2013-09-30,2013-09-30,Coworking space rental,REF57360422,273.88,0.0,5008.01
2013-10-01,2013-10-01,Business travel,REF40434878,499.81,0.0,4508.2
2013-10-15,2013-10-15,Business insurance premium,REF24092496,175.51,0.0,4332.69
2013-10-15,2013-10-15,Invoice payment - Miller-Ruiz,REF57998666,0.0,757.08,5089.77
2013-10-15,2013-10-15,Payment from Benton-Mcdonald,REF74287726,0.0,1006.38,6096.15
2013-10-18,2013-10-18,Training/conference,REF30210091,269.91,0.0,5826.24
2013-10-20,2013-10-20,Business meal,REF67710377,450.46,0.0,5375.78
2013-10-21,2013-10-21,Professional software license,REF22169350,228.65,0.0,5147.13
2013-10-27,2013-10-27,Coworking space rental,REF16952102,365.76,0.0,4781.37
2013-10-28,2013-10-28,Business travel,REF41045887,567.91,0.0,4213.46
2013-11-04,2013-11-04,Coworking space rental,REF64849902,359.18,0.0,3854.28
2013-11-05,2013-11-05,Business travel,REF44172566,425.0,0.0,3429.28
2013-11-07,2013-11-07,Business meal,REF71339616,326.11,0.0,3103.17
2013-11-15,2013-11-15,Service payment - Benton-Mcdonald,REF80051036,0.0,1136.95,4240.12
2013-11-15,2013-11-15,Service payment - Smith and Sons,REF11308132,0.0,783.47,5023.59
2013-11-15,2013-11-15,Project payment - Wilkins Ltd,REF15406924,0.0,913.33,5936.92
2013-11-15,2013-11-15,"Payment from Davis, Coleman and Rice",REF74568828,0.0,320.33,6257.25
2013-11-15,2013-11-15,Payment from Miller-Ruiz,REF38478244,0.0,685.01,6942.26
2013-11-15,2013-11-15,Business insurance premium,REF94433331,150.56,0.0,6791.7
2013-11-15,2013-11-15,"Project payment - Meyers, Thompson and Cobb",REF21021473,0.0,494.45,7286.15
2013-11-15,2013-11-15,"Service payment - Parsons, Hamilton and Roberts",REF22925543,0.0,759.1,8045.25
2013-11-18,2013-11-18,Business travel,REF30113697,482.43,0.0,7562.82
2013-11-18,2013-11-18,Training/conference,REF31034239,130.74,0.0,7432.08
2013-11-21,2013-11-21,Professional software license,REF47447614,226.8,0.0,7205.28
2013-11-24,2013-11-24,Training/conference,REF72836649,229.69,0.0,6975.59
2013-11-28,2013-11-28,Training/conference,REF76565424,258.05,0.0,6717.54
2013-12-10,2013-12-10,Business meal,REF44762738,58.39,0.0,6659.15
2013-12-12,2013-12-12,Coworking space rental,REF37384066,313.27,0.0,6345.88
2013-12-15,2013-12-15,Business insurance premium,REF68101953,118.44,0.0,6227.44
2013-12-15,2013-12-15,Project payment - Wilkins Ltd,REF76103801,0.0,1013.47,7240.91
2013-12-15,2013-12-15,Invoice payment - Green-Reed,REF24081102,0.0,563.5,7804.41
2013-12-15,2013-12-15,Invoice payment - Smith and Sons,REF90091841,0.0,844.01,8648.42
2013-12-15,2013-12-15,"Project payment - Davis, Coleman and Rice",REF86014043,0.0,253.75,8902.17
2013-12-15,2013-12-15,"Payment from Meyers, Thompson and Cobb",REF10085349,0.0,500.97,9403.14
2013-12-15,2013-12-15,"Invoice payment - Parsons, Hamilton and Roberts",REF73977029,0.0,723.22,10126.36
2013-12-15,2013-12-15,Invoice payment - Benton-Mcdonald,REF15287007,0.0,681.32,10807.68
2013-12-17,2013-12-17,Coworking space rental,REF48969614,264.16,0.0,10543.52
2013-12-18,2013-12-18,Marketing expenses,REF85068453,201.68,0.0,10341.84
2013-12-18,2013-12-18,Equipment purchase,REF14671275,173.25,0.0,10168.59
2013-12-20,2013-12-20,Business meal,REF51038422,201.84,0.0,9966.75
2013-12-21,2013-12-21,Professional software license,REF35283647,186.34,0.0,9780.41
2013-12-22,2013-12-22,Business meal,REF45302092,282.05,0.0,9498.36
2013-12-24,2013-12-24,Business travel,REF80099862,250.46,0.0,9247.9
2013-12-25,2013-12-25,Business travel,REF48080213,312.97,0.0,8934.93
2013-12-28,2013-12-28,Business meal,REF52303697,226.33,0.0,8708.6
2013-12-28,2013-12-28,Accounting expense,REF59558514,78.04,0.0,8630.56
2013-12-29,2013-12-29,Business travel,REF72677782,462.31,0.0,8168.25
2014-01-04,2014-01-04,Coworking space rental,REF92143803,359.94,0.0,7808.31
2014-01-05,2014-01-05,Equipment purchase,REF20713142,164.84,0.0,7643.47
