transaction_date,value_date,description,reference,debit,credit,balance
2021-06-30,2021-06-30,"Service payment - Mullins, Buckley and Hahn",REF24505634,0.0,930.17,348441.17
2021-06-30,2021-06-30,Subcontractors expense,REF75763307,1686.03,0.0,346755.14
2021-07-01,2021-07-01,Business materials,REF33889447,1372.38,0.0,345382.76
2021-07-05,2021-07-05,Fuel purchase,REF11687345,297.95,0.0,345084.81
2021-07-14,2021-07-14,Permits Licenses expense,REF12529659,61.88,0.0,345022.93
2021-07-14,2021-07-14,Subcontractors expense,REF92851033,1206.71,0.0,343816.22
2021-07-15,2021-07-15,"Invoice payment - Mullins, Buckley and Hahn",REF34802065,0.0,1150.81,344967.03
2021-07-15,2021-07-15,Payment from Roman-Gonzalez,REF37607707,0.0,1133.0,346100.03
2021-07-15,2021-07-15,"Payment from Nelson, Parks and Campbell",REF98848697,0.0,1435.39,347535.42
2021-07-15,2021-07-15,Business insurance premium,REF76637847,235.81,0.0,347299.61
2021-07-15,2021-07-15,Payment from Abbott-Gomez,REF29097246,0.0,1356.99,348656.6
2021-07-15,2021-07-15,Invoice payment - Porter Inc,REF78574115,0.0,758.04,349414.64
2021-07-16,2021-07-16,Fuel purchase,REF56103546,412.49,0.0,349002.15
2021-07-23,2021-07-23,Business materials,REF80161317,1081.7,0.0,347920.45
2021-07-25,2021-07-25,Fuel purchase,REF80354040,517.12,0.0,347403.33
2021-07-26,2021-07-26,Fuel purchase,REF78121290,518.96,0.0,346884.37
2021-07-30,2021-07-30,Subcontractors expense,REF47582891,892.76,0.0,345991.61
2021-07-30,2021-07-30,Invoice payment - Roman-Gonzalez,REF97692582,0.0,1185.16,347176.77
2021-07-30,2021-07-30,Payment from Porter Inc,REF90144481,0.0,702.49,347879.26
2021-07-30,2021-07-30,"Payment from Nelson, Parks and Campbell",REF16812262,0.0,1475.2,349354.46
2021-07-30,2021-07-30,"Invoice payment - Mullins, Buckley and Hahn",REF91095856,0.0,1081.41,350435.87
2021-07-30,2021-07-30,Project payment - Abbott-Gomez,REF89270672,0.0,1340.8,351776.67
2021-07-31,2021-07-31,Equipment Rental expense,REF67831969,615.08,0.0,351161.59
2021-08-01,2021-08-01,Permits Licenses expense,REF13112641,65.92,0.0,351095.67
2021-08-06,2021-08-06,Equipment Rental expense,REF20428327,575.26,0.0,350520.41
2021-08-08,2021-08-08,Subcontractors expense,REF84099048,969.19,0.0,349551.22
2021-08-11,2021-08-11,Fuel purchase,REF72349440,365.98,0.0,349185.24
2021-08-15,2021-08-15,"Invoice payment - Nelson, Parks and Campbell",REF22960908,0.0,1325.16,350510.4
2021-08-15,2021-08-15,Business insurance premium,REF68607833,247.59,0.0,350262.81
2021-08-15,2021-08-15,Service payment - Roman-Gonzalez,REF87835034,0.0,1189.7,351452.51
2021-08-15,2021-08-15,Project payment - Porter Inc,REF84284803,0.0,792.71,352245.22
2021-08-15,2021-08-15,"Payment from Mullins, Buckley and Hahn",REF74634416,0.0,875.67,353120.89
2021-08-15,2021-08-15,Service payment - Abbott-Gomez,REF84438072,0.0,1292.73,354413.62
2021-08-18,2021-08-18,Business materials,REF21130338,1376.66,0.0,353036.96
2021-08-22,2021-08-22,Fuel purchase,REF88760944,340.27,0.0,352696.69
2021-08-23,2021-08-23,Fuel purchase,REF62407882,213.8,0.0,352482.89
2021-08-30,2021-08-30,"Project payment - Nelson, Parks and Campbell",REF32501121,0.0,1307.74,353790.63
2021-08-30,2021-08-30,Project payment - Abbott-Gomez,REF27112141,0.0,1122.28,354912.91
2021-08-30,2021-08-30,Service payment - Porter Inc,REF99203146,0.0,869.29,355782.2
2021-08-30,2021-08-30,Subcontractors expense,REF32564880,1164.08,0.0,354618.12
2021-08-30,2021-08-30,"Invoice payment - Mullins, Buckley and Hahn",REF40324264,0.0,1147.91,355766.03
2021-08-30,2021-08-30,Invoice payment - Roman-Gonzalez,REF79242903,0.0,730.72,356496.75
2021-09-03,2021-09-03,Business materials,REF36859591,1256.61,0.0,355240.14
2021-09-04,2021-09-04,Subcontractors expense,REF76612356,1518.81,0.0,353721.33
2021-09-06,2021-09-06,Vehicle Maintenance expense,REF96873501,152.81,0.0,353568.52
2021-09-06,2021-09-06,Business materials,REF30282856,1194.41,0.0,352374.11
2021-09-08,2021-09-08,Fuel purchase,REF79352161,426.92,0.0,351947.19
2021-09-10,2021-09-10,Business materials,REF25795930,423.62,0.0,351523.57
2021-09-11,2021-09-11,Subcontractors expense,REF91682283,651.55,0.0,350872.02
2021-09-11,2021-09-11,Business materials,REF84351233,680.98,0.0,350191.04
2021-09-15,2021-09-15,Business insurance premium,REF69207641,224.18,0.0,349966.86
2021-09-15,2021-09-15,Service payment - Abbott-Gomez,REF41195922,0.0,1412.7,351379.56
2021-09-15,2021-09-15,Service payment - Roman-Gonzalez,REF70064773,0.0,1070.12,352449.68
2021-09-15,2021-09-15,"Invoice payment - Mullins, Buckley and Hahn",REF47149172,0.0,910.45,353360.13
2021-09-15,2021-09-15,Project payment - Porter Inc,REF73230053,0.0,834.06,354194.19
2021-09-27,2021-09-27,Business materials,REF16605322,873.74,0.0,353320.45
2021-09-29,2021-09-29,Safety Equipment expense,REF68955829,63.99,0.0,353256.46
2021-09-30,2021-09-30,Safety Equipment expense,REF55448018,92.58,0.0,353163.88
2021-09-30,2021-09-30,Project payment - Porter Inc,REF93220771,0.0,713.54,353877.42
2021-09-30,2021-09-30,"Project payment - Mullins, Buckley and Hahn",REF32378189,0.0,698.99,354576.41
2021-09-30,2021-09-30,Invoice payment - Abbott-Gomez,REF18867597,0.0,1144.12,355720.53
2021-09-30,2021-09-30,"Project payment - Nelson, Parks and Campbell",REF70742133,0.0,1153.98,356874.51
2021-10-02,2021-10-02,Safety Equipment expense,REF56812762,52.33,0.0,356822.18
2021-10-05,2021-10-05,Fuel purchase,REF40275532,217.01,0.0,356605.17
2021-10-10,2021-10-10,Fuel purchase,REF34325044,138.86,0.0,356466.31
2021-10-12,2021-10-12,Safety Equipment expense,REF46428717,102.22,0.0,356364.09
2021-10-13,2021-10-13,Fuel purchase,REF28543152,363.83,0.0,356000.26
2021-10-15,2021-10-15,"Service payment - Mullins, Buckley and Hahn",REF11252220,0.0,890.41,356890.67
2021-10-15,2021-10-15,Payment from Porter Inc,REF96842484,0.0,624.64,357515.31
2021-10-15,2021-10-15,Project payment - Roman-Gonzalez,REF77879654,0.0,976.16,358491.47
2021-10-15,2021-10-15,Payment from Abbott-Gomez,REF31648079,0.0,1445.04,359936.51
2021-10-15,2021-10-15,Business insurance premium,REF15524417,205.62,0.0,359730.89
2021-10-17,2021-10-17,Business materials,REF27005459,1059.72,0.0,358671.17
2021-10-18,2021-10-18,Fuel purchase,REF38872664,177.11,0.0,358494.06
2021-10-18,2021-10-18,Equipment Rental expense,REF81633282,456.53,0.0,358037.53
2021-10-21,2021-10-21,Fuel purchase,REF56924237,172.78,0.0,357864.75
2021-10-26,2021-10-26,Fuel purchase,REF77018302,434.61,0.0,357430.14
2021-10-27,2021-10-27,Safety Equipment expense,REF34530581,105.29,0.0,357324.85
2021-10-27,2021-10-27,Business materials,REF85355028,1079.84,0.0,356245.01
2021-10-28,2021-10-28,Permits Licenses expense,REF67247517,42.39,0.0,356202.62
2021-10-29,2021-10-29,Fuel purchase,REF30602083,312.74,0.0,355889.88
2021-10-29,2021-10-29,Tools expense,REF20671686,91.56,0.0,355798.32
2021-10-30,2021-10-30,"Payment from Nelson, Parks and Campbell",REF15483402,0.0,992.08,356790.4
2021-10-30,2021-10-30,Service payment - Porter Inc,REF26865006,0.0,884.87,357675.27
2021-10-30,2021-10-30,Payment from Roman-Gonzalez,REF84477381,0.0,886.86,358562.13
2021-10-30,2021-10-30,"Payment from Mullins, Buckley and Hahn",REF68732262,0.0,905.06,359467.19
2021-10-30,2021-10-30,Invoice payment - Abbott-Gomez,REF31109925,0.0,1237.77,360704.96
2021-10-31,2021-10-31,Subcontractors expense,REF46390883,1197.41,0.0,359507.55
2021-11-01,2021-11-01,Fuel purchase,REF52899621,242.58,0.0,359264.97
2021-11-12,2021-11-12,Fuel purchase,REF99429290,187.86,0.0,359077.11
2021-11-13,2021-11-13,Subcontractors expense,REF85351876,569.04,0.0,358508.07
2021-11-15,2021-11-15,"Service payment - Nelson, Parks and Campbell",REF33094158,0.0,683.25,359191.32
2021-11-15,2021-11-15,Service payment - Abbott-Gomez,REF23571242,0.0,1155.41,360346.73
2021-11-15,2021-11-15,Invoice payment - Roman-Gonzalez,REF57640961,0.0,542.36,360889.09
2021-11-15,2021-11-15,Business insurance premium,REF40229040,161.22,0.0,360727.87
2021-11-15,2021-11-15,"Invoice payment - Mullins, Buckley and Hahn",REF78600953,0.0,447.67,361175.54
2021-11-15,2021-11-15,Service payment - Porter Inc,REF26992617,0.0,566.5,361742.04
2021-11-17,2021-11-17,Permits Licenses expense,REF36653978,48.05,0.0,361693.99
2021-11-21,2021-11-21,Business materials,REF20924076,675.09,0.0,361018.9
2021-11-23,2021-11-23,Tools expense,REF48932790,77.41,0.0,360941.49
2021-11-26,2021-11-26,Vehicle Maintenance expense,REF81058911,135.67,0.0,360805.82
2021-11-30,2021-11-30,Invoice payment - Roman-Gonzalez,REF39194367,0.0,788.6,361594.42
2021-11-30,2021-11-30,Payment from Abbott-Gomez,REF37669351,0.0,829.76,362424.18
2021-11-30,2021-11-30,"Invoice payment - Mullins, Buckley and Hahn",REF91888967,0.0,741.18,363165.36
2021-11-30,2021-11-30,"Project payment - Nelson, Parks and Campbell",REF58333876,0.0,816.09,363981.45
2021-11-30,2021-11-30,Permits Licenses expense,REF13927265,47.38,0.0,363934.07
2021-11-30,2021-11-30,Service payment - Porter Inc,REF30885842,0.0,682.62,364616.69
2021-12-01,2021-12-01,Permits Licenses expense,REF56349142,55.71,0.0,364560.98
2021-12-01,2021-12-01,Fuel purchase,REF42831764,208.22,0.0,364352.76
2021-12-02,2021-12-02,Safety Equipment expense,REF74943134,61.65,0.0,364291.11
2021-12-05,2021-12-05,Tools expense,REF52395047,93.35,0.0,364197.76
2021-12-06,2021-12-06,Subcontractors expense,REF77389650,649.76,0.0,363548.0
2021-12-07,2021-12-07,Fuel purchase,REF94032837,142.96,0.0,363405.04
2021-12-09,2021-12-09,Fuel purchase,REF62444958,154.63,0.0,363250.41
2021-12-10,2021-12-10,Business materials,REF53788818,383.58,0.0,362866.83
2021-12-11,2021-12-11,Business materials,REF65116413,578.78,0.0,362288.05
2021-12-12,2021-12-12,Fuel purchase,REF47845568,206.22,0.0,362081.83
2021-12-12,2021-12-12,Safety Equipment expense,REF94695782,29.78,0.0,362052.05
2021-12-12,2021-12-12,Business materials,REF70732466,443.56,0.0,361608.49
2021-12-13,2021-12-13,Fuel purchase,REF66292665,190.85,0.0,361417.64
2021-12-15,2021-12-15,Invoice payment - Porter Inc,REF87489728,0.0,534.47,361952.11
2021-12-15,2021-12-15,Payment from Roman-Gonzalez,REF88347508,0.0,490.23,362442.34
2021-12-15,2021-12-15,"Invoice payment - Mullins, Buckley and Hahn",REF66697362,0.0,567.52,363009.86
2021-12-15,2021-12-15,"Project payment - Nelson, Parks and Campbell",REF41549832,0.0,647.0,363656.86
2021-12-15,2021-12-15,Equipment Rental expense,REF80831482,244.3,0.0,363412.56
2021-12-15,2021-12-15,Service payment - Abbott-Gomez,REF76664571,0.0,842.22,364254.78
2021-12-15,2021-12-15,Business insurance premium,REF42850027,120.89,0.0,364133.89
2021-12-19,2021-12-19,Vehicle Maintenance expense,REF53372368,151.54,0.0,363982.35
2021-12-24,2021-12-24,Subcontractors expense,REF53724556,615.38,0.0,363366.97
2021-12-26,2021-12-26,Business materials,REF30996122,572.21,0.0,362794.76
2021-12-29,2021-12-29,Equipment Rental expense,REF79724892,189.04,0.0,362605.72
2021-12-30,2021-12-30,"Service payment - Mullins, Buckley and Hahn",REF58376833,0.0,558.52,363164.24
2021-12-30,2021-12-30,Payment from Abbott-Gomez,REF36099449,0.0,613.41,363777.65
2021-12-30,2021-12-30,Invoice payment - Porter Inc,REF76360427,0.0,456.21,364233.86
2021-12-30,2021-12-30,Project payment - Roman-Gonzalez,REF20120808,0.0,622.17,364856.03
2021-12-31,2021-12-31,Fuel purchase,REF70940637,198.34,0.0,364657.69
2021-12-31,2021-12-31,Safety Equipment expense,REF19879012,41.27,0.0,364616.42
2021-12-31,2021-12-31,Business materials,REF71720706,473.56,0.0,364142.86
2022-01-09,2022-01-09,Fuel purchase,REF64933352,236.45,0.0,363906.41
2022-01-10,2022-01-10,Permits Licenses expense,REF30646923,31.15,0.0,363875.26
2022-01-11,2022-01-11,Equipment Rental expense,REF55082179,288.81,0.0,363586.45
2022-01-14,2022-01-14,Vehicle Maintenance expense,REF34192933,104.36,0.0,363482.09
2022-01-15,2022-01-15,Project payment - Abbott-Gomez,REF65577439,0.0,789.17,364271.26
2022-01-15,2022-01-15,"Payment from Mullins, Buckley and Hahn",REF83364576,0.0,577.52,364848.78
2022-01-15,2022-01-15,Invoice payment - Porter Inc,REF80059417,0.0,446.32,365295.1
2022-01-15,2022-01-15,Service payment - Roman-Gonzalez,REF77072692,0.0,744.97,366040.07
2022-01-15,2022-01-15,"Service payment - Nelson, Parks and Campbell",REF32637596,0.0,794.46,366834.53
2022-01-15,2022-01-15,Business insurance premium,REF92979158,145.08,0.0,366689.45
2022-01-30,2022-01-30,"Service payment - Mullins, Buckley and Hahn",REF53560681,0.0,600.92,367290.37
2022-01-30,2022-01-30,"Project payment - Nelson, Parks and Campbell",REF12717814,0.0,780.89,368071.26
2022-01-30,2022-01-30,Payment from Abbott-Gomez,REF60993958,0.0,756.63,368827.89
2022-01-30,2022-01-30,Project payment - Porter Inc,REF66074639,0.0,639.18,369467.07
2022-02-04,2022-02-04,Business materials,REF83134502,857.65,0.0,368609.42
2022-02-06,2022-02-06,Equipment Rental expense,REF30789997,366.81,0.0,368242.61
2022-02-15,2022-02-15,Fuel purchase,REF21135720,217.79,0.0,368024.82
2022-02-15,2022-02-15,Business insurance premium,REF93264585,167.84,0.0,367856.98
2022-02-15,2022-02-15,Service payment - Abbott-Gomez,REF78598904,0.0,891.33,368748.31
2022-02-15,2022-02-15,"Project payment - Nelson, Parks and Campbell",REF60801724,0.0,837.08,369585.39
2022-02-15,2022-02-15,Invoice payment - Porter Inc,REF39407210,0.0,604.77,370190.16
2022-02-15,2022-02-15,"Payment from Mullins, Buckley and Hahn",REF55752630,0.0,667.84,370858.0
2022-02-15,2022-02-15,Payment from Roman-Gonzalez,REF56993268,0.0,828.64,371686.64
2022-02-18,2022-02-18,Fuel purchase,REF41584451,278.56,0.0,371408.08
2022-02-19,2022-02-19,Business materials,REF58706690,497.22,0.0,370910.86
2022-02-22,2022-02-22,Fuel purchase,REF91307890,252.73,0.0,370658.13
2022-02-24,2022-02-24,Subcontractors expense,REF40489641,773.44,0.0,369884.69
2022-02-25,2022-02-25,Vehicle Maintenance expense,REF93050590,58.54,0.0,369826.15
2022-02-28,2022-02-28,"Payment from Nelson, Parks and Campbell",REF98740822,0.0,1126.53,370952.68
2022-02-28,2022-02-28,"Project payment - Mullins, Buckley and Hahn",REF33259818,0.0,739.72,371692.4
2022-02-28,2022-02-28,Invoice payment - Roman-Gonzalez,REF55413419,0.0,730.23,372422.63
2022-02-28,2022-02-28,Payment from Abbott-Gomez,REF34398786,0.0,966.64,373389.27
2022-03-04,2022-03-04,Fuel purchase,REF41867715,456.54,0.0,372932.73
2022-03-09,2022-03-09,Permits Licenses expense,REF33173994,52.65,0.0,372880.08
2022-03-11,2022-03-11,Fuel purchase,REF27029482,298.73,0.0,372581.35
2022-03-14,2022-03-14,Subcontractors expense,REF36463765,794.72,0.0,371786.63
2022-03-14,2022-03-14,Fuel purchase,REF76111736,215.5,0.0,371571.13
2022-03-15,2022-03-15,Business insurance premium,REF56414680,207.54,0.0,371363.59
2022-03-15,2022-03-15,Project payment - Porter Inc,REF69879386,0.0,778.53,372142.12
2022-03-15,2022-03-15,Project payment - Abbott-Gomez,REF39017524,0.0,915.53,373057.65
2022-03-15,2022-03-15,"Payment from Mullins, Buckley and Hahn",REF83439013,0.0,871.35,373929.0
2022-03-15,2022-03-15,Invoice payment - Roman-Gonzalez,REF44232387,0.0,1045.06,374974.06
2022-03-15,2022-03-15,"Service payment - Nelson, Parks and Campbell",REF80880871,0.0,999.45,375973.51
2022-03-19,2022-03-19,Business materials,REF92204109,536.92,0.0,375436.59
2022-03-19,2022-03-19,Tools expense,REF43555137,134.42,0.0,375302.17
2022-03-21,2022-03-21,Business materials,REF16619348,541.86,0.0,374760.31
2022-03-24,2022-03-24,Vehicle Maintenance expense,REF55132073,114.33,0.0,374645.98
2022-03-26,2022-03-26,Tools expense,REF23653865,155.16,0.0,374490.82
2022-03-28,2022-03-28,Fuel purchase,REF71221243,314.31,0.0,374176.51
2022-03-30,2022-03-30,Payment from Abbott-Gomez,REF53610727,0.0,900.06,375076.57
2022-03-30,2022-03-30,"Payment from Nelson, Parks and Campbell",REF98976285,0.0,1285.45,376362.02
2022-03-30,2022-03-30,Project payment - Porter Inc,REF40326700,0.0,765.2,377127.22
2022-03-30,2022-03-30,Service payment - Roman-Gonzalez,REF97513192,0.0,1031.74,378158.96
2022-04-07,2022-04-07,Vehicle Maintenance expense,REF75015114,224.94,0.0,377934.02
2022-04-08,2022-04-08,Business materials,REF90177129,1286.1,0.0,376647.92
2022-04-15,2022-04-15,Invoice payment - Porter Inc,REF21799073,0.0,1011.4,377659.32
2022-04-15,2022-04-15,Business insurance premium,REF44383789,226.23,0.0,377433.09
2022-04-15,2022-04-15,"Invoice payment - Mullins, Buckley and Hahn",REF15682759,0.0,799.02,378232.11
2022-04-15,2022-04-15,Payment from Abbott-Gomez,REF60373294,0.0,1271.42,379503.53
2022-04-17,2022-04-17,Subcontractors expense,REF89800993,1203.75,0.0,378299.78
2022-04-20,2022-04-20,Business materials,REF14778132,1037.59,0.0,377262.19
2022-04-28,2022-04-28,Business materials,REF76741146,1201.18,0.0,376061.01
2022-04-29,2022-04-29,Business materials,REF17655156,460.13,0.0,375600.88
2022-04-30,2022-04-30,Business materials,REF99834201,1026.49,0.0,374574.39
2022-04-30,2022-04-30,Invoice payment - Abbott-Gomez,REF78569168,0.0,1412.22,375986.61
2022-04-30,2022-04-30,Project payment - Roman-Gonzalez,REF64539522,0.0,1070.32,377056.93
2022-04-30,2022-04-30,Project payment - Porter Inc,REF38310077,0.0,1063.74,378120.67
2022-04-30,2022-04-30,"Service payment - Nelson, Parks and Campbell",REF66726458,0.0,1400.87,379521.54
2022-05-01,2022-05-01,Business materials,REF39004518,879.45,0.0,378642.09
2022-05-01,2022-05-01,Equipment Rental expense,REF24536226,421.67,0.0,378220.42
2022-05-05,2022-05-05,Vehicle Maintenance expense,REF44296965,154.95,0.0,378065.47
2022-05-07,2022-05-07,Subcontractors expense,REF68001151,1203.69,0.0,376861.78
2022-05-15,2022-05-15,"Service payment - Mullins, Buckley and Hahn",REF91096063,0.0,769.12,377630.9
2022-05-15,2022-05-15,Payment from Porter Inc,REF25941233,0.0,1179.54,378810.44
2022-05-15,2022-05-15,Invoice payment - Abbott-Gomez,REF24296394,0.0,1375.86,380186.3
2022-05-15,2022-05-15,Service payment - Roman-Gonzalez,REF21479747,0.0,1458.75,381645.05
2022-05-15,2022-05-15,Business insurance premium,REF43990997,259.74,0.0,381385.31
2022-05-18,2022-05-18,Permits Licenses expense,REF95657410,88.86,0.0,381296.45
2022-05-18,2022-05-18,Fuel purchase,REF70423944,514.71,0.0,380781.74
2022-05-20,2022-05-20,Vehicle Maintenance expense,REF37261340,281.83,0.0,380499.91
2022-05-20,2022-05-20,Permits Licenses expense,REF74312343,123.38,0.0,380376.53
2022-05-21,2022-05-21,Fuel purchase,REF49987718,280.47,0.0,380096.06
2022-05-21,2022-05-21,Business materials,REF83095901,610.13,0.0,379485.93
2022-05-22,2022-05-22,Tools expense,REF56351122,103.33,0.0,379382.6
2022-05-26,2022-05-26,Fuel purchase,REF38018446,393.35,0.0,378989.25
2022-05-27,2022-05-27,Subcontractors expense,REF64531583,492.93,0.0,378496.32
2022-05-30,2022-05-30,Invoice payment - Porter Inc,REF58774254,0.0,795.41,379291.73
2022-05-30,2022-05-30,"Service payment - Mullins, Buckley and Hahn",REF93874860,0.0,1348.01,380639.74
2022-05-30,2022-05-30,Invoice payment - Roman-Gonzalez,REF58817552,0.0,1210.93,381850.67
2022-05-30,2022-05-30,Service payment - Abbott-Gomez,REF15899155,0.0,1528.97,383379.64
2022-05-30,2022-05-30,"Project payment - Nelson, Parks and Campbell",REF13265864,0.0,1797.14,385176.78
2022-05-31,2022-05-31,Business materials,REF12407212,973.45,0.0,384203.33
2022-05-31,2022-05-31,Safety Equipment expense,REF38710960,147.92,0.0,384055.41
2022-06-03,2022-06-03,Fuel purchase,REF23865506,404.82,0.0,383650.59
2022-06-09,2022-06-09,Business materials,REF57868373,1023.18,0.0,382627.41
2022-06-09,2022-06-09,Fuel purchase,REF81223772,367.16,0.0,382260.25
2022-06-13,2022-06-13,Equipment Rental expense,REF31202891,216.76,0.0,382043.49
2022-06-15,2022-06-15,Business insurance premium,REF93671625,258.27,0.0,381785.22
2022-06-15,2022-06-15,Payment from Porter Inc,REF44904565,0.0,1037.0,382822.22
2022-06-15,2022-06-15,"Project payment - Mullins, Buckley and Hahn",REF51343148,0.0,1125.04,383947.26
2022-06-15,2022-06-15,Service payment - Roman-Gonzalez,REF42849792,0.0,992.76,384940.02
2022-06-15,2022-06-15,Project payment - Abbott-Gomez,REF71899510,0.0,1515.24,386455.26
